name,category,manufacturer,supplier,unit,pack_size,hsn_code,gst_rate,batch_no,purchase_price,sale_price,mrp_price,quantity,reorder_level,expiry_date
MAXGALIN M 75 10S,,,,,,3004,12,,93.57,,131,0,,
MAXGALIN M ER 75 10S,,,,,,3004,12,,132.68,,185.75,0,,
MAXMALA TAB 10S,,,,,,3004,12,,163.57,,229,0,,
MAXTRA GARGLE 120ML,,,,,,30049099,12,,114.57,,160.4,0,,
MESACOL 800MG 10S,,,,,,3004,12,,106.43,,149,0,,
MESACOL OD 10S,,,,,,3004,12,,393.57,,551,0,,
METGEM 500 10TAB,,,,,,29309040,12,,16.09,,22.51,0,,
METOSARTAN LN 25 10,,,,,,3003,12,,103.57,,145,0,,
MILFLOX EYE DROP 5ML,,,,,,3004,12,,139.29,,195,0,,
MIRTAZ-7.5 10S,,,,,,3004,12,,69.29,,97,0,,
MONDESLOR TAB 10S,,,,,,3004,12,,173.57,,243,0,,
MONOSPIRIN 30MG 10S,,,,,,3004,12,,10.71,,15,0,,
MONOTRATE SR 30 10S,,,,,,3004,12,,36.72,,51.41,0,,
MONTEK AB 10TAB,,,,,,29309040,12,,220,,308,0,,
MONTEK FX 15TAB,,,,,,3003,12,,230.71,,323,0,,
MONTEK LC 10S,,,,,,3004,12,,266.43,,373,0,,
MONTEK LC KID 10S,,,,,,3004,12,,100.01,,140,0,,
MONTEK LC KID SYRUP 60ML,,,,,,3004,12,,99.92,,139.88,0,,
MOXCLAV ES SYP 50ML,,,,,,3004,12,,134.74,,188.64,0,,
MOXCLAV-DS-CP 457MG SYP 30ML,,,,,,3001,12,,132.14,,185,0,,
NAXDOM 500 10S,,,,,,3004,12,,134.29,,188,0,,
"NEUGABA 75MG 10,S",,,,,,3004,12,,219.28,,307,0,,
"NEUGABA M 75 MG 10,S",,,,,,30049099,12,,219.29,,307,0,,
NEUGABA MN 10,,,,,,3003,12,,176.43,,247,0,,
NEW HEPTAGON 10S,,,,,,3004,18,,114.58,,169,0,,
NEW TRICLAZONE 80 TAB 1*10S,,,,,,3004,12,,82.86,,116,0,,
NEW TRIGLUCORED FORTE 10S,,,,,,3004,12,,52.86,,74,0,,
NEXITO LS TAB 10S,,,,,,3004,12,,126.43,,177,0,,
NEXITO PLUS TAB 10S,,,,,,3004,12,,97.14,,136,0,,
"NIFTRAN 100MG 10,S",,,,,,3001,12,,69.11,,96.76,0,,
"NORMOZ DS 10,S",,,,,,3005,18,,335.59,,495,0,,
NUSAM 400MG 10S,,,,,,2106,18,,305.09,,450,0,,
OLEANZ 10MG 15,,,,,,29309040,12,,70,,98,0,,
"OLEANZ RT 10 MG 10,S",,,,,,30049099,12,,83.57,,117,0,,
OLMEZEST 20 10S,,,,,,3004,12,,95.72,,134,0,,
"OLMEZEST AM TAB 10,S",,,,,,3003,12,,123.57,,173,0,,
OLMEZEST H 20 TAB 1*10S,,,,,,3004,12,,79.29,,111,0,,
ORS 200ML LUPIN 200ML,,,,,,3004,5,,12.6,,31.5,0,,
OXETOL XR 150 10S,,,,,,3004,12,,45,,63,0,,
OXETOL XR 300 10S,,,,,,3004,12,,105.71,,148,0,,
"OXETOL XR 600MG 10,S",,,,,,29309040,12,,201.43,,282,0,,
OXRA S 10/100 10T,,,,,,3004,12,,210.71,,295,0,,
PACIMOL 120 60ML,,,,,,30049099,12,,29.27,,40.99,0,,
PANAZEP 25 TAB 10S,,,,,,3004,12,,183.57,,257,0,,
PANTOCID 20MG 15TAB,,,,,,3004,12,,82.14,,115,0,,
PANTOCID D CAP 10CAP,,,,,,3004,12,,93.57,,131,0,,
"PANTOCID IT 10,S",,,,,,3004,12,,239.29,,335,0,,
PANTOCID L 10S,,,,,,3004,12,,207.14,,290,0,,
PAXER 12.5 TAB 10,,,,,,30049099,12,,95.71,,134,0,,
PILCO QUITODERM CREAM 5GM 5GM,,,,,,3004,12,,4.38,,35.1,0,,
PIRANULIN 10S,,,,,,3004,12,,296.43,,415,0,,
PRAMIPEX 0.5MG 10,,,,,,3001,12,,119.57,,167.4,0,,
PREDMET-8 MG 10S,,,,,,3004,12,,81.43,,114,0,,
"PREGALIN-MNT TAB 10,S",,,,,,3004,12,,172.68,,241.75,0,,
PRIMOX 25MG 10,,,,,,29309040,12,,30.36,,42.5,0,,
"PRODEP 20MG 10,S",,,,,,3004,12,,31.91,,44.68,0,,
PROHANCE JUNIOR 200GM,,,,,,3004,18,,481.02,,645,0,,
PROHANCE POWDER VANILA 200GM,,,,,,3004,18,,454.92,,610,0,,
PROLOMET AM 50 10S,,,,,,3004,12,,97.14,,136,0,,
PROLOMET R 25 10S,,,,,,3004,12,,91.43,,128,0,,
PROLOMET XL 12.5 10S,,,,,,3004,12,,34.64,,48.5,0,,
PROLOMET XL 50 10S,,,,,,3004,12,,70.07,,98.1,0,,
QUITIPIN 25MG 10S,,,,,,3004,12,,53.58,,75,0,,
"QUTIPIN 100MG 10,S",,,,,,29309040,12,,82.86,,116,0,,
QUTIPIN SR 50 10S,,,,,,3004,12,,67.86,,95,0,,
RACIRAFT SUS 200ML,,,,,,29309040,12,,160.71,,225,0,,
RIFAGUT 400 TAB 10S,,,,,,3004,12,,312.86,,438,0,,
RIFAGUT 550 10S,,,,,,3004,12,,234.29,,328,0,,
ROPARK .05MG 10TAB,,,,,,29309040,12,,85,,119,0,,
"ROSUVAS F 10 15,S",,,,,,30042099,12,,319.29,,447,0,,
"ROSUVAS F 5 MG 15,S",,,,,,3001,12,,205.71,,288,0,,
ROSUVAS F20MG 10TAB,,,,,,3004,12,,297.2,,416,0,,
"ROZAGOLD 20 10,S",,,,,,30049099,12,,246.43,,345,0,,
ROZALET 10 10,,,,,,3003,12,,130.71,,183,0,,
ROZAVEL 20MG 10S,,,,,,3004,12,,180,,252,0,,
ROZAVEL F TAB 10S,,,,,,3004,12,,291.44,,408,0,,
"ROZAVEL F20 10,S",,,,,,30049099,12,,312.86,,438,0,,
SENTA TAB 10S,,,,,,30049099,12,,51.07,,71.5,0,,
SERLIFT 50 TAB 10S,,,,,,3004,12,,79.24,,110.94,0,,
SIXER TAB 10S,,,,,,3004,12,,13.4,,50,0,,
SIZODON PLUS 10S,,,,,,3001,12,,83.57,,117,0,,
"SKELEBENZ 15MG 10,S",,,,,,3004,12,,182.14,,255,0,,
SOHA EYE DROP 5ML,,,,,,3004,12,,177.86,,249,0,,
SOLIACT 5MG 10TAB,,,,,,3004,12,,422.11,,590.96,0,,
SOMPRAZ HP 6S,,,,,,3004,12,,107.14,,150,0,,
SOMPRAZ-L 10S,,,,,,3004,12,,228.57,,320,0,,
"SPORIDEX CV 750/125T 10,S",,,,,,30049099,12,,321.43,,450,0,,
STANLIP 145MG 10TAB,,,,,,29309040,12,,158.57,,222,0,,
STROCIT 500 10S,,,,,,3004,12,,527.86,,739,0,,
STROCIT PLUS 10S,,,,,,3004,12,,589.29,,825,0,,
SULPITEC 100 10S,,,,,,3004,12,,76.43,,107,0,,
SUSTEN SR 200MG 10S,,,,,,3004,12,,353.57,,495,0,,
SUSTEN SR 300MG 10S,,,,,,3004,12,,496.43,,695,0,,
SYNDOPA PLUS TAB 10S,,,,,,3004,12,,30.83,,43.17,0,,
"TASULIN D TAB 15,S",,,,,,3004,12,,321.42,,450,0,,
TETRAFOL 1 MG 10S,,,,,,3004,12,,41.43,,58,0,,
TETRAFOL PLUS 10S,,,,,,3004,12,,184.29,,258,0,,
"TOFE 5MG 10,S",,,,,,3004,12,,135.71,,190,0,,
TOLVARISE 15 4S,,,,,,3004,12,,388.93,,544.5,0,,
"TRAPEX 2 MG 10,S",,,,,,29309040,12,,22.48,,31.47,0,,
"TRAPIC 650MG 10,S",,,,,,3004,5,,304,,399,0,,
TRAVISIGHT EYE DROP 3 ML,,,,,,3004,12,,163.57,,229,0,,
TRIGABANTIN-300 10S,,,,,,3004,12,,217.87,,305,0,,
TRILOPACE TAB 10S,,,,,,3004,12,,73.12,,95,0,,
"TRIOLMEZEST CH 40 MG 10,S",,,,,,3004,12,,191.43,,268,0,,
TRIOLMEZEST TAB 10S,,,,,,3004,12,,137.86,,212,0,,
TRIVOLIB 2 MG 10S,,,,,,3004,12,,253.57,,355,0,,
TRIVOLIB FORTE 2 10S,,,,,,3004,12,,182.86,,256,0,,
TUSPEL LS SYP 100ML,,,,,,30049099,12,,86.97,,120.65,0,,
ULTICEPT TZ 10S,,,,,,30049099,12,,27.76,,175,0,,
ULTRA-D3 800DROP 15ML,,,,,,3003,12,,71.43,,100,0,,
"URSOCOL SR 450 15,S",,,,,,30049099,12,,602.29,,790.5,0,,
UTIPAC CAP 10S,,,,,,2106,18,,151.82,,223.94,0,,
VOLIBO 0.3 10S,,,,,,3004,12,,77.14,,108,0,,
VOLIBO M 0.3MG 10S,,,,,,3004,12,,135,,189,0,,
VOLINI GEL 75GM,,,,,,3004,12,,189.3,,265,0,,
VOLINI MAXX SPRAY 25GM,,,,,,3004,12,,84.29,,118,0,,
VOLINI MAXX SPRAY 55GM,,,,,,3004,12,,139.29,,195,0,,
VOLINI SPRAY 15GM 15,,,,,,3004,12,,54.29,,76,0,,
VOLINI SPRAY 60GM,,,,,,30043200,12,,157.14,,220,0,,
VOLITRA PLUS SPRAY 55GM,,,,,,3004,12,,151.43,,212,0,,
"VORTIDIF 10 10,S",,,,,,3004,12,,120,,168,0,,
VYMADA 50 MG,,,,,,3004,12,,507.85,,711,0,,
ZEPTOL CR 300 10,,,,,,3003,12,,33.57,,47,0,,
"ZITOTEC 200MG 10,S",,,,,,30049099,12,,60.7,,84.98,0,,
ZOFER SYRUP 30GM,,,,,,3004,12,,30,,42,0,,
ABZORB POWDER 50GM,,,,,,3004,12,,53.57,,75,0,,
ALZOLAM 0.25 TAB(NRX) 10S,,,,,,3004,12,,16.43,,23,0,,
ALZOLAM 0.5 TAB 10S,,,,,,3004,12,,34.29,,48,0,,
AMIXIDE 5 TAB 10S,,,,,,3004,12,,26.43,,37,0,,
AMIXIDE H TAB 10S,,,,,,3004,12,,43.57,,61,0,,
AMIXIDE TAB 10S,,,,,,3004,12,,54.29,,76,0,,
ANABOOM PRO SERUM 60ML,,,,,,30040,18,,942.38,,1390,0,,
ANGIZEM 30 10 TAB,,,,,,3004,12,,17.02,,23.83,0,,
AZTOR 10 10 TAB,,,,,,3004,12,,60.67,,84.94,0,,
AZTOR 20 10 TAB,,,,,,3004,12,,153.22,,214.5,0,,
AZTOR 40 MG 10 TAB,,,,,,3004,12,,231.48,,324.07,0,,
AZTOR ASP 75 10 CAP,,,,,,3004,12,,32.86,,46,0,,
"BESVIL 100 ROTACAPS 30,S",,,,,,3004,12,,346.43,,485,0,,
BETATROP 10 TAB,,,,,,3004,12,,61.58,,80,0,,
BETAVERT 16 MG 10 TAB,,,,,,3004,12,,200,,280,0,,
BILASURE 20MG TAB 10S,,,,,,3004,12,,107.86,,151,0,,
BUPRON SR 150 10S,,,,,,3004,12,,71.43,,100,0,,
CABERLIN 0.25 TAB 10S,,,,,,3004,12,,176.43,,247,0,,
CABGOLIN 0.5 4 TAB,,,,,,3004,12,,392.14,,549,0,,
CARDIVAS 3.125MG 10S,,,,,,3004,12,,37.14,,52,0,,
CARDIVAS 6.25 MG 10 TAB,,,,,,3004,12,,59.64,,83.5,0,,
"CEPODEM 100MG 10,S",,,,,,30049099,12,,135,,189,0,,
CHERICOF LS JUNIOR 60ML,,,,,,3004,12,,67.14,,94,0,,
CLOPILET TAB 10S,,,,,,3004,12,,81.3,,113.82,0,,
CYCLOMUNE 0.5 3ML,,,,,,29309040,12,,313.35,,439,0,,
DICORATE ER 500 10 TAB,,,,,,3004,12,,156.43,,219,0,,
DUZELA 20 10 CAP.,,,,,,3004,12,,98.58,,138,0,,
DUZELA 30 10 CAP.,,,,,,3004,12,,149.29,,209,0,,
ENCORATE CHRONO 200 10 TAB,,,,,,3004,12,,28.64,,40.09,0,,
ENCORATE CHRONO 300 10 TAB,,,,,,3004,12,,48.71,,68.2,0,,
ENCORATE CHRONO 500 10 TAB,,,,,,3004,12,,74.23,,103.93,0,,
ENCORATE SYP 100 ML,,,,,,3004,12,,50.26,,65.3,0,,
"ENDECTIN 10MG 10,S",,,,,,30049099,12,,87.66,,137.77,0,,
EPIVAL SYP (L) 200 ML,,,,,,3004,12,,84.39,,118.15,0,,
EPIVAL TAB 10 TAB,,,,,,3004,12,,28.63,,40.09,0,,
ETOSHINE 120 10 TAB,,,,,,3004,12,,156.43,,219,0,,
ETOSHINE 90 10 TAB,,,,,,3004,12,,211.43,,296,0,,
FAMOCID 20 TAB 14S,,,,,,3004,12,,4.62,,6.45,0,,
FAMOCID 40 TAB 14S,,,,,,3004,12,,8.22,,11.5,0,,
"FERTISURE M TAB 10,S",,,,,,3004,18,,218.98,,323,0,,
FIBATOR 10 MG. 10 TAB.,,,,,,3004,12,,187.86,,263,0,,
FLUVOXIN 100 MG 10 TAB,,,,,,3004,12,,264.29,,370,0,,
GABANTIN NT 100 10 CAP,,,,,,3004,12,,78.57,,110,0,,
"GASTON TOTAL 10,S",,,,,,3004,12,,320.71,,449,0,,
GEMER 1MG TAB 10S,,,,,,3004,12,,116.79,,163.5,0,,
GEMER 2MG TAB 10S,,,,,,3004,12,,150.71,,211,0,,
GLUCORED FORTE TAB 10S,,,,,,3004,12,,46.79,,65.5,0,,
GLUCORED TAB 10 TAB,,,,,,3004,12,,32.86,,46,0,,
HH OMEGA 10S,,,,,,3004,12,,155.94,,230,0,,
HP KIT 6 CAP,,,,,,3004,12,,66.43,,93,0,,
KRIMSON 35 21 TAB,,,,,,3004,12,,342.15,,479,0,,
LETROZ 2.5 10 TAB,,,,,,3004,12,,119.27,,166.98,0,,
LEVIPIL-500 10 TAB,,,,,,3004,12,,154.63,,216.48,0,,
LIOFEN 10 10 TAB,,,,,,3004,5,,95.12,,124.84,0,,
LITHOSUN SR 10 TAB,,,,,,3004,12,,49.29,,69,0,,
LONAZEP 0.25 10 TAB,,,,,,3004,12,,24.07,,33.7,0,,
LONAZEP 0.5MG TAB 10S,,,,,,3004,12,,41.4,,57.96,0,,
LONAZEP 2 MG. 10 TAB,,,,,,3004,12,,60,,84,0,,
MESACOL TAB 10 TAB,,,,,,3004,12,,60.58,,78.71,0,,
"MESANIL 1200MG 10,S",,,,,,3004,12,,284.29,,398,0,,
MONIT GTN 2.6 1 30S,,,,,,3004,12,,161.43,,226,0,,
MONOTRATE 10MG TAB 10S,,,,,,3004,12,,17.36,,24.3,0,,
MONOTRATE 20MG TAB 10S,,,,,,3004,12,,31.78,,44.5,0,,
MONOTRATE OD 25 10 TAB,,,,,,3004,12,,47.14,,66,0,,
MONTEK 10 10 TAB,,,,,,3004,12,,131.5,,184.1,0,,
MOXCLAV DS SYP 30ML,,,,,,3004,12,,129.3,,174,0,,
NEXITO 5 10 TAB,,,,,,3004,12,,40.16,,56.22,0,,
NEXITO FORTE TAB. 10 TAB.,,,,,,3004,12,,142.14,,199,0,,
"NIMUMAC PLUS TAB 10,S",,,,,,30049099,12,,5.88,,50,0,,
"NORMOZ TAB 10,S",,,,,,3004,18,,216.95,,320,0,,
ODOXIL 250MG DT TAB 10S,,,,,,3004,12,,35.78,,50.1,0,,
OXETOL 150 MG 10 TAB,,,,,,3004,12,,62.15,,87,0,,
OXETOL 300 MG 10 TAB,,,,,,3004,12,,96.43,,135,0,,
PANTOCID 40MG TAB 10S,,,,,,3004,12,,138.58,,194,0,,
"PANTOCID 80MG 15,S",,,,,,3004,12,,235,,329,0,,
PANTOCID DSR CAP 10S,,,,,,3004,12,,175,,245,0,,
PREDMET 16 MG. 10 TAB.,,,,,,3004,12,,86.43,,133,0,,
PREDMET 4 MG. 10 TAB.,,,,,,3004,12,,68.57,,96,0,,
QUTIPIN 300 10TAB,,,,,,29309040,12,,190.72,,267,0,,
QUTIPIN SR 200MG TAB,,,,,,29309040,12,,133.57,,187,0,,
RANCIL 10 10,,,,,,3004,12,,85,,119,0,,
RANOZEX TAB 10S,,,,,,3004,12,,142.14,,199,0,,
REPACE 25 TAB 10S,,,,,,3004,12,,24.4,,31.7,0,,
REPACE 50 TAB 10S,,,,,,3004,12,,41.99,,54.55,0,,
REPACE H TAB 10S,,,,,,3004,12,,61.6,,80,0,,
REPALOL TAB 10 TAB,,,,,,3004,12,,79.29,,111,0,,
RESPIRA LS 60ML,,,,,,3004,12,,30,,42,0,,
"REVITAL WOMEN 30 CAP 30,S",,,,,,3004,18,,271.18,,400,0,,
RIFAGUT 200 TAB 10S,,,,,,3004,12,,162.86,,228,0,,
ROSUVAS CV 20 10,,,,,,3004,12,,160.72,,225,0,,
ROZAVEL 10 10 TAB,,,,,,3004,12,,242.14,,339,0,,
ROZAVEL 5 10 TAB,,,,,,3004,12,,91.43,,128,0,,
SACURISE 50 14TAB,,,,,,3004,12,,150,,210,0,,
SEBIFIN CREAM 30GM 30 GM,,,,,,30049099,12,,126,,176.4,0,,
SIZOPIN 100 10 TAB,,,,,,3004,12,,67.6,,94.64,0,,
SOMPRAZ 40 MG 10 TAB,,,,,,3004,12,,128.58,,180,0,,
SOMPRAZ D 20 MG. 10 TAB.,,,,,,3004,12,,55.72,,78,0,,
SOMPRAZ D 40 CAP 15S,,,,,,3004,12,,189.29,,265,0,,
SUSTEN 100 10 TAB,,,,,,3004,12,,89.29,,125,0,,
SUSTEN 200 SOFT-CAP 10S,,,,,,3004,12,,265,,371,0,,
SYNDOPA 110 TAB 10S,,,,,,3004,12,,21.48,,30.07,0,,
SYNDOPA 275 10 TAB,,,,,,3004,12,,26.46,,37.04,0,,
SYNDOPA CR 10 TAB,,,,,,3004,12,,30.86,,43.2,0,,
TOBA-5ML 5ML,,,,,,30042099,12,,95.24,,125,0,,
"TRIBEX 600MG 4,S",,,,,,30049099,12,,19,,40,0,,
TRIGLUCORED FORTE 10 TAB,,,,,,3004,12,,52.85,,74,0,,
"TROPAN 2.5 10,S",,,,,,30049099,12,,77.14,,108,0,,
URSOCOL 300 MG TAB 10 TAB,,,,,,3004,5,,528,,693,0,,
WINOLAP EYE DROPS 5ML,,,,,,3004,12,,132.86,,186,0,,
ZEPTOL 200 TAB 10S,,,,,,3004,12,,12.48,,17.47,0,,
ZEPTOL CR 200 10S,,,,,,3004,12,,19.11,,26.76,0,,
ZEPTOL CR 400 10 TAB,,,,,,3004,12,,22.13,,30.98,0,,
ZIMIGUT 200 10S,,,,,,3004,12,,155,,217,0,,
ZOSERT 25 10 TAB,,,,,,3004,12,,37.72,,49,0,,
ZOSERT 50 10 TAB,,,,,,3004,12,,89.29,,125,0,,
ALGIC LS EYE DROP 5ML,,,,,,3004,12,,46.85,,60,0,,
AMRUTANJAN STRONG 2/- 100PC,,,,,,3001,12,,1.44,,2,0,,
CARMOZYME 114ML 114ML,,,,,,3004,12,,43.7,,69,0,,
DISPOVAN 50ML 1PH,,,,,,3004,12,,19.03,,35,0,,
DRU DROP 10ML,,,,,,30049099,12,,96.43,,135,0,,
EYE VITAL CAP 10,,,,,,3003,12,,88.57,,124,0,,
GEMINOR M3 FORTE 15S,,,,,,3004,12,,172.5,,241.5,0,,
JUST TEAR LIQUIGEL 10ML,,,,,,3004,12,,92.13,,118,0,,
JUST TEARS E/D 10ML,,,,,,3004,12,,95.94,,133,0,,
MAXMOIST EYE DROPS 10ML,,,,,,3004,12,,239.29,,335,0,,
MR INJECT 20ML 1PH,,,,,,3004,12,,6.32,,30,0,,
NEBRACIN EYE OINTMEN 5GM,,,,,,29309040,12,,51.05,,67,0,,
"NEPTAZ 50MG 14,S",,,,,,3001,12,,251.9,,352.66,0,,
OCCUMOX DROPS 5ML,,,,,,3004,12,,90.9,,136,0,,
OFLO EYE DROPS 5ML,,,,,,3004,12,,28.79,,40,0,,
RABEMAC LS 10S,,,,,,3004,12,,227.07,,317.9,0,,
ROSUMAV 10 TAB 15S,,,,,,3004,12,,162.18,,227,0,,
"SUPERFLORA GG CAPSULE 10,S",,,,,,2936,18,,216.95,,320,0,,
TENGINOW M 1000 10S,,,,,,3004,12,,153.6,,215.05,0,,
WFI 10ML 50PIS,,,,,,3004,12,,83.2,,162,0,,
WFI 5ML 50PIS,,,,,,3004,12,,68.25,,139,0,,
AD VITAMIN OIL 100ML,,,,,,3004,12,,99,,142,0,,
AD VITAMIN OIL 340ML 340ML,,,,,,3004,12,,90,,121,0,,
ADVITAMIN BABY OIL 100ML,,,,,,3004,12,,99,,142,0,,
ADVITAMIN BABY OIL 300ML,,,,,,3004,12,,185,,270,0,,
"CPZ100MG 10,S",,,,,,30049099,12,,5.28,,7.39,0,,
"PENTONIL DSR 10,S",,,,,,30049099,12,,85.72,,120,0,,
REMUNE AL 30ML,,,,,,3005,18,,235.71,,330,0,,
DOXINATE-AV CREAM 30GM,,,,,,3004,12,,55.9,,80,0,,
DOXINATE-G TAB 10S,,,,,,3004,12,,54.21,,75.9,0,,
FOLERA-MD 1*15S,,,,,,3004,12,,101.37,,131.7,0,,
MONTIMAC FX SYP 60ML,,,,,,3003,12,,99.29,,139,0,,
PHENYIAL 50MG TAB 10S,,,,,,3004,12,,14.82,,20.75,0,,
AZORAN TAB 50MG 10S,,,,,,30022013,5,,183.1,,240.31,0,,
CORNEE FORTE CORNCAP 1,,,,,,29309040,12,,7.5,,40,0,,
CUMBIHALE FB 200 R/C 30S,,,,,,3004,12,,133.91,,187.48,0,,
CURDARUNE TAB 10S,,,,,,3004,12,,73.68,,103.15,0,,
DEKA EL,,,,,,3004,12,,1.3,,2,0,,
DERMADEW GLOW FACE WAS 100ML,,,,,,3004,18,,237.29,,350,0,,
KAYAM CHURNA,,,,,,3004,12,,76.5,,105,0,,
KULERRON 200ML 200ML,,,,,,30049099,12,,113.86,,170,0,,
L S BELT 32,,,,,,30022013,5,,240,,840,0,,
LIVCARE 100ML 100ML,,,,,,3004,12,,19.24,,102.75,0,,
LIVCARE 200ML 200ML,,,,,,3004,12,,25.53,,122,0,,
MELANOCYL OINT 25GM,,,,,,3004,12,,89.49,,125.28,0,,
PERILON TAB TAB,,,,,,3004,12,,2.87,,30,0,,
PHENYTAL 50 TAB 10S,,,,,,3004,12,,14.82,,20.75,0,,
RNCIL 10MG 10S,,,,,,3004,12,,85,,119,0,,
SHLLCAL 500MG 15S,,,,,,3004,12,,103.08,,144.3,0,,
SUPRACAL PRO 15S,,,,,,3004,12,,175.01,,245,0,,
VALZ 20GM 10,,,,,,3004,12,,154.93,,216.9,0,,
BROSMIN FORTE SYP 100 ML,,,,,,3004,12,,57.02,,69,0,,
BROSMIN FORTE TAB 10S,,,,,,3004,12,,24.79,,30,0,,
AF 150 1 TAB,,,,,,3004,12,,9.16,,12.8,0,,
AF 200MG TAB 1S,,,,,,3004,12,,11.57,,16.2,0,,
AF 400 TAB 10S,,,,,,3004,12,,16.43,,23,0,,
AF-C POWDER 100GM,,,,,,3004,12,,52.14,,73,0,,
AFK LOTION 100ML,,,,,,3004,12,,123.57,,173,0,,
AFK LOTION 60ML,,,,,,3004,12,,83.57,,117,0,,
"AIR 120 TAB 10,S",,,,,,29309040,12,,37.86,,53,0,,
"AIR M TAB 10,S",,,,,,29309040,12,,49.29,,69,0,,
AIRTAB FX 10S,,,,,,3004,12,,49.29,,69,0,,
BECOZYM C FORT 0,,,,,,29309040,12,,19.57,,27.4,0,,
"CYRA IT 10,S",,,,,,33049029,12,,107.16,,160,0,,
CYRA MPS SYP 200ML,,,,,,29309040,12,,63.57,,89,0,,
CYRA TAB. 10 TAB.,,,,,,3004,12,,18.58,,28,0,,
CYRA-D CAP 10S,,,,,,3004,12,,36.44,,51,0,,
"ESYS D 10,S",,,,,,29309040,12,,62.14,,87,0,,
ITRASYS 100MG CAP 5S,,,,,,3004,12,,25.71,,36,0,,
ITRASYS-200MG CAP 2S,,,,,,3004,12,,65.71,,92,0,,
"KINETOZYME 10,S",,,,,,29309040,12,,92.15,,129,0,,
L-SYS LOTION 30ML,,,,,,29309040,12,,73.57,,103,0,,
LEVOSIZ 10 10 TAB,,,,,,3004,12,,38.57,,54,0,,
LEVOSIZ 5 10 TAB,,,,,,3004,12,,23.57,,33,0,,
LEVOSIZ-M TAB 10S,,,,,,3004,12,,77.14,,108,0,,
"NEWTEL H 10,S",,,,,,3004,12,,36.43,,51,0,,
"NORMAXIN CC 15,S",,,,,,29309040,12,,24.64,,34.5,0,,
NORMAXIN MB 10'S,,,,,,3003,12,,77.14,,108,0,,
NORMAXIN TAB 10S,,,,,,3004,12,,42.87,,60,0,,
"OSICARE PLUS TAB 10,S",,,,,,3001,12,,76.43,,107,0,,
"OSICARE TRIO TAB 10,S",,,,,,3004,18,,87.46,,129,0,,
"OSSICARE DS 10,S",,,,,,3004,12,,50.54,,70,0,,
PIOSYS 15 TAB 15,,,,,,29309040,12,,36.43,,51,0,,
"SYSFOL ACTIVE 15,S",,,,,,3004,12,,185.73,,260,0,,
"SYSRON NCR 10 10,S",,,,,,30049099,12,,114.29,,160,0,,
SYSTAFLAM GEL 25 GM,,,,,,3004,12,,46.43,,65,0,,
SYSTAFLAM GEL 50GM,,,,,,3004,12,,70.71,,99,0,,
TENEFIT-M TAB 10S,,,,,,3004,12,,108.22,,151.5,0,,
"TERBEST 500 MG 7,S",,,,,,3004,12,,107.5,,150.5,0,,
TERBEST CREAM 15GM 15GM,,,,,,3001,12,,50.36,,70.5,0,,
TERBEST TAB 7S,,,,,,3004,12,,75,,105,0,,
TOPINATE AL GEL 30GM,,,,,,3004,12,,98,,128,0,,
TOPISOL 6% OINMENT 30GM,,,,,,3004,12,,98.57,,138,0,,
TOPP D CAP 10S,,,,,,30049099,12,,43.57,,61,0,,
VIBITE M 1000 TAB 10S,,,,,,29309040,12,,142.61,,199.65,0,,
ZOPIZONE 25MG 10,,,,,,29309040,12,,20.77,,27.7,0,,
AHAGLOW GEL 50GM,,,,,,30049099,12,,220,,325,0,,
AHAGLOW S SPRAY,,,,,,3004,18,,471.19,,695,0,,
AMBROLITE D SYP 100ML,,,,,,3004,12,,84.29,,118,0,,
AMBROLITE S EXP 100ML,,,,,,3004,12,,55,,77,0,,
AMBROLITE SYP 100 ML,,,,,,3004,12,,41.37,,54.3,0,,
ASTYFER Z CAP 30S,,,,,,30049099,12,,268.57,,376,0,,
ASTYMIN SYP 200ML,,,,,,3004,18,,111.19,,164,0,,
BELLADONNA PLASTER 1PATA,,,,,,30049099,12,,3.33,,20,0,,
BIFILAC 10MG CAP 10 CAP,,,,,,3004,12,,107.14,,150,0,,
BIFILAC DRY SUS 100ML,,,,,,3004,12,,67.54,,94.55,0,,
BIFILAC DRY SYRUP 50ML,,,,,,3004,12,,93.21,,130.5,0,,
BIFILAC HP CAP 10,,,,,,3004,12,,164.29,,230,0,,
BIFILAC SACHETS 15S,,,,,,3004,12,,13.23,,18.5,0,,
BORIC 400GM(ORIENT) 400GM,,,,,,3004,18,,107.52,,305,0,,
CETAPHIL PRO OIL CONT 236ML,,,,,,3005,18,,650.85,,960,0,,
COCID DSR 10S,,,,,,30049099,12,,92.14,,129,0,,
CTRETIN 0.025 CREAM 30MG,,,,,,3004,12,,146.43,,205,0,,
"ECOFLORA CAPS 10,S",,,,,,3004,12,,500,,700,0,,
ELCYPRO-TAB 10TAB,,,,,,3004,12,,0.98,,20,0,,
FOL-XT 10,,,,,,3004,12,,207.45,,290.4,0,,
KETOSULF 100ML 100ML,,,,,,3005,18,,49.47,,292.25,0,,
KOFLET SF SYP 100,,,,,,3004,12,,85.93,,125,0,,
MOVICOL LIQUID 200ML 200M,,,,,,30049099,12,,262.5,,367.5,0,,
OFNOL D 10ML,,,,,,30049099,12,,7.08,,47.85,0,,
QUADRIDERM RF CREAM 10MG 10MG,,,,,,30049099,12,,118.57,,166,0,,
REXIDIN M FROTE GEL 15,,,,,,3004,12,,64.29,,90,0,,
